Ano;Países;Código ISIC Classe;Descrição ISIC Classe;Valor US$ FOB;chave;atividade_cod;atividade_desc;cnae2_4cod;cnae2_cod;isic4_sec;isic4_cod; isic4_desc;cnae2_desc;brl_usd;Valor RS$ FOB
2022;Estados Unidos;1394;Fabricação de cordéis, cordas, cordéis e redes;21103227;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;5.1648;108993946.8096
2022;Estados Unidos;0893;Extração de sal;20059489;08;0580;Extração de carvão mineral e de minerais não metálicos;0810;08;B;08;EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS;EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;5.1648;103603248.78719999
2022;Estados Unidos;1080;Fabricação de alimentos para animais;18938940;108;1093;Outros produtos alimentares;1061;106;C;108;Elaboración de piensos preparados para animales;Moagem, fabricação de produtos amiláceos e de alimentos para animais;5.1648;97815837.31199999
2022;Estados Unidos;1709;Fabricação de outros artigos de papel e cartão;17506925;17;1700;Fabricação de celulose, papel e produtos de papel;1710;17;C;17;FABRICACIÓN DE PAPEL Y DE PRODUCTOS DE PAPEL;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;5.1648;90419766.24
2022;Estados Unidos;1399;Fabricação de outros têxteis n.e.c.;14895416;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;5.1648;76931844.5568
2022;Estados Unidos;2815;Fabricação de fornos, fornos e queimadores de fornos;13150178;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;5.1648;67918039.3344
2022;Estados Unidos;1512;Fabricação de malas, bolsas e semelhantes, selaria e arreios;12693580;15;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;15;FABRICACIÓN DE PRODUCTOS DE CUERO Y PRODUCTOS CONEXOS;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;5.1648;65559801.984
2022;Estados Unidos;2395;Fabricação de artigos de concreto, cimento e gesso;12038295;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;5.1648;62175386.015999995
2022;Estados Unidos;2731;Fabricação de cabos de fibra ótica;11801924;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;5.1648;60954577.0752
2022;Estados Unidos;2920;"Fabricação de carroçarias para veículos automotores; fabricação de reboques e semi-reboques";11335992;292;2991;Fabricação de automóveis, caminhões e ônibus, exceto peças;2930;293;C;292;"Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques";Fabricação de cabines, carrocerias e reboques para veículos automotores;5.1648;58548131.481599994
2022;Estados Unidos;1101;Fabricação de aguardentes e outras bebidas destiladas;11196860;11;1100;Fabricação de bebidas;1111;11;C;11;ELABORACIÓN DE BEBIDAS;FABRICAÇÃO DE BEBIDAS;5.1648;57829542.528
2022;Estados Unidos;2512;Fabricação de tanques, reservatórios e recipientes de metal;10186325;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;5.1648;52610331.36
2022;Estados Unidos;2022;Fabricação de tintas, vernizes e produtos similares, tintas de impressão e mástiques;10173456;202;2092;Fabricação de defensivos, desinfestantes, tintas e químicos diversos;2051;205;C;202;Fabricación de otros productos químicos;Fabricação de defensivos agrícolas e desinfestantes domissanitários;5.1648;52543865.5488
2022;Estados Unidos;1392;Fabricação de artigos têxteis confeccionados, exceto vestuário;8326247;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;5.1648;43003400.5056
2022;Estados Unidos;2720;Fabricação de baterias e acumuladores;8068822;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;5.1648;41673851.8656
2022;Estados Unidos;2826;Fabricação de máquinas para produção de têxteis, vestuário e couro;7967076;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;5.1648;41148354.1248
2022;Estados Unidos;1391;Fabricação de tecidos de malha;7049760;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;5.1648;36410600.448
2022;Estados Unidos;3212;Fabricação de bijuterias e artigos relacionados;7047564;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;5.1648;36399258.547199994
2022;Estados Unidos;2818;Fabricação de ferramentas manuais acionadas por motor;6809967;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;5.1648;35172117.5616
2022;Estados Unidos;2750;Fabricação de eletrodomésticos;6649409;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;5.1648;34342867.603199996
2022;Estados Unidos;0142;Criação de cavalos e outros equinos;6567550;014;0192;Pecuária, inclusive o apoio à pecuária;0151;015;A;014;Ganadería;Pecuária;5.1648;33920082.239999995
2022;Estados Unidos;2393;Fabricação de outros produtos de porcelana e cerâmica;6513853;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;5.1648;33642747.9744
2022;Estados Unidos;1104;"Fabricação de refrigerantes; produção de águas minerais e outras águas engarrafadas";6443768;11;1100;Fabricação de bebidas;1111;11;C;11;ELABORACIÓN DE BEBIDAS;FABRICAÇÃO DE BEBIDAS;5.1648;33280772.966399997
2022;Estados Unidos;1311;Preparação e fiação de fibras têxteis;6442990;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;5.1648;33276754.751999997
2022;Estados Unidos;1312;Tecelagem de têxteis;6083161;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;5.1648;31418309.9328
2022;Estados Unidos;0111;Cultivo de cereais (exceto arroz), leguminosas e oleaginosas;5450111;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;5.1648;28148733.292799998
2022;Estados Unidos;5811;Publicação de livros;5369639;58;5800;Edição e edição integrada à impressão;5811;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;5.1648;27733111.5072
2022;Estados Unidos;2740;Fabricação de equipamentos de iluminação elétrica;4399272;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;5.1648;22721360.025599997
2022;Estados Unidos;1074;Fabricação de macarrão, talharim, cuscuz e produtos farináceos semelhantes;4025364;107;1092;Fabricação e refino de açúcar;1071;107;C;107;Elaboración de otros productos alimenticios;Fabricação e refino de açúcar;5.1648;20790199.9872
2022;Estados Unidos;2680;Fabricação de mídia magnética e óptica;3928078;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;5.1648;20287737.2544
2022;Estados Unidos;2012;Fabricação de fertilizantes e compostos nitrogenados;3427724;201;1992;Fabricação de biocombustíveis;1931;193;C;201;Fabricación de sustancias químicas básicas, de abonos y compuestos de nitrógeno y de plásticos y caucho sintético en formas primarias;Fabricação de biocombustíveis;5.1648;17703508.9152
2022;Estados Unidos;3230;Fabricação de artigos esportivos;3127750;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;5.1648;16154203.2
2022;Estados Unidos;1393;Fabricação de tapetes e tapetes;3000144;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;5.1648;15495143.731199998
2022;Estados Unidos;0220;Exploração madeireira;2931013;02;0280;"Produção florestal; pesca e aquicultura";0210;02;A;02;SILVICULTURA Y EXTRACCIÓN DE MADERA;PRODUÇÃO FLORESTAL;5.1648;15138095.9424
2022;Estados Unidos;3240;Fabricação de jogos e brinquedos;2801648;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;5.1648;14469951.5904
2022;Estados Unidos;2511;Fabricação de produtos metálicos estruturais;2523350;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;5.1648;13032598.079999998
2022;Estados Unidos;1430;Fabricação de vestuário de malha;2451039;14;1400;Confecção de artefatos do vestuário e acessórios;1411;14;C;14;FABRICACIÓN DE PRENDAS DE VESTIR;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;5.1648;12659126.2272
2022;Estados Unidos;1102;Fabricação de vinhos;2445243;11;1100;Fabricação de bebidas;1111;11;C;11;ELABORACIÓN DE BEBIDAS;FABRICAÇÃO DE BEBIDAS;5.1648;12629191.0464
2022;Estados Unidos;1420;Fabricação de artigos de peles;2403860;14;1400;Confecção de artefatos do vestuário e acessórios;1411;14;C;14;FABRICACIÓN DE PRENDAS DE VESTIR;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;5.1648;12415456.127999999
2022;Estados Unidos;3011;Construção de navios e estruturas flutuantes;2267317;30;3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3011;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;5.1648;11710238.841599999
2022;Estados Unidos;2652;Fabricação de cronomêtros e relógios;2147514;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;5.1648;11091480.3072
2022;Estados Unidos;0230;Coleta de produtos florestais não madeireiros;2006808;02;0280;"Produção florestal; pesca e aquicultura";0210;02;A;02;SILVICULTURA Y EXTRACCIÓN DE MADERA;PRODUÇÃO FLORESTAL;5.1648;10364761.9584
2022;Estados Unidos;5819;Outras atividades de publicação;1793557;58;5800;Edição e edição integrada à impressão;5811;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;5.1648;9263363.193599999
2022;Estados Unidos;2513;Fabricação de geradores de vapor, exceto caldeiras de aquecimento central de água quente;1766557;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;5.1648;9123913.5936
2022;Estados Unidos;2021;Fabricação de pesticidas e outros produtos agroquímicos;1740019;202;2092;Fabricação de defensivos, desinfestantes, tintas e químicos diversos;2051;205;C;202;Fabricación de otros productos químicos;Fabricação de defensivos agrícolas e desinfestantes domissanitários;5.1648;8986850.131199999
2022;Estados Unidos;2030;Fabricação de fibras sintéticas ou artificiais;1660627;203;2091;Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros;2040;204;C;203;Fabricación de fibras artificiales;Fabricação de fibras artificiais e sintéticas;5.1648;8576806.329599999
2022;Estados Unidos;0130;Cultivo de plantas;1438167;013;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0141;014;A;013;Propagación de plantas;Produção de sementes e mudas certificadas;5.1648;7427844.921599999
2022;Estados Unidos;0321;Aquicultura marinha;1380225;03;0280;"Produção florestal; pesca e aquicultura";0311;03;A;03;PESCA Y ACUICULTURA;PESCA E AQÜICULTURA;5.1648;7128586.079999999
2022;Estados Unidos;0115;Cultivo de tabaco;1277974;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;5.1648;6600480.1152
2022;Estados Unidos;3220;Fabricação de instrumentos musicais;1194998;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;5.1648;6171925.670399999
2022;Estados Unidos;0620;Extração de gás natural;1104554;06;0680;Extração de petróleo e gás, inclusive as atividades de apoio;0600;06;B;06;EXTRACCIÓN DE PETRÓLEO CRUDO Y GAS NATURAL;EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;5.1648;5704800.4991999995
2022;Estados Unidos;0116;Cultivo de culturas de fibra;1093344;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;5.1648;5646903.0912
2022;Estados Unidos;2670;Fabricação de instrumentos ópticos e equipamento fotográfico;659802;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;5.1648;3407745.3696
2022;Estados Unidos;0129;Cultivo de outras culturas perenes;603825;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;5.1648;3118635.36
2022;Estados Unidos;1103;Fabricação de malte e bebidas maltadas.;602751;11;1100;Fabricação de bebidas;1111;11;C;11;ELABORACIÓN DE BEBIDAS;FABRICAÇÃO DE BEBIDAS;5.1648;3113088.3647999996
2022;Estados Unidos;3099;Fabricação de outros equipamentos de transporte n.c;579850;30;3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3011;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;5.1648;2994809.28
2022;Estados Unidos;0122;Cultivo de frutas tropicais e subtropicais;459347;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;5.1648;2372435.3855999997
2022;Estados Unidos;0126;Cultivo de frutas oleaginosas;378005;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;5.1648;1952320.224
2022;Estados Unidos;3092;Fabricação de bicicletas e carruagens inválidas;227460;30;3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3011;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;5.1648;1174785.4079999998
2022;Estados Unidos;0123;Cultivo de frutas cítricas;191722;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;5.1648;990205.7856
2022;Estados Unidos;9102;Atividades de museus e operação de locais históricos e edifícios;152074;91;9080;Atividades artísticas, criativas e de espetáculos;9101;91;R;91;ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS Y MUSEOS Y OTRAS ACTIVIDADES CULTURALES;ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL;5.1648;785431.7951999999
2022;Estados Unidos;2394;Fabricação de cimento, cal e gesso;149134;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;5.1648;770247.2832
2022;Estados Unidos;5813;Publicação de jornais, revistas e periódicos;143926;58;5800;Edição e edição integrada à impressão;5811;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;5.1648;743349.0048
2022;Estados Unidos;0891;Extração de minerais químicos e fertilizantes;108277;08;0580;Extração de carvão mineral e de minerais não metálicos;0810;08;B;08;EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS;EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;5.1648;559229.0495999999
2022;Estados Unidos;3830;Recuperação de Materiais;48656;38;3680;Água, esgoto e gestão de resíduos;3811;38;E;38;"RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS; RECUPERACIÓN DE MATERIALES";"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS";5.1648;251298.50879999998
2022;Estados Unidos;1812;Atividades de serviço relacionadas à impressão;45339;18;1800;Impressão e reprodução de gravações;1811;18;C;18;IMPRESIÓN Y REPRODUCCIÓN DE GRABACIONES;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;5.1648;234166.86719999998
2022;Estados Unidos;0119;Cultivo de outras culturas não perenes;4322;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;5.1648;22322.2656
2022;Estados Unidos;0124;Cultivo de frutas pome e frutas de caroço;3096;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;5.1648;15990.2208
2022;Estados Unidos;0510;Mineração de Carvão;268;05;0580;Extração de carvão mineral e de minerais não metálicos;0500;05;B;05;EXTRACCIÓN DE CARBÓN DE PIEDRA Y LIGNITO;EXTRAÇÃO DE CARVÃO MINERAL;5.1648;1384.1663999999998
2022;Estados Unidos;3520;"Fabricação de gás; distribuição de combustíveis gasosos através de rede";100;35;3500;Energia elétrica, gás natural e outras utilidades;3511;35;D;35;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR, Y AIRE ACONDICIONADO;ELETRICIDADE, GÁS E OUTRAS UTILIDADES;5.1648;516.48
2022;Estados Unidos;0112;Cultivo de arroz;63;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;5.1648;325.38239999999996
